SET,MU,MU_TEST2TRAIN,R,R_TEST2TRAIN,THRESHOLD,AV_TP,SD_TP,SE_TP,NR_TP,AV_FN,SD_FN,SE_FN,NR_FN,AV_FP,SD_FP,SE_FP,NR_FP,AV_TN,SD_TN,SE_TN,NR_TN,AV_TRUE_POS,SD_TRUE_POS,SE_TRUE_POS,NR_TRUE_POS,AV_TRUE_NEG,SD_TRUE_NEG,SE_TRUE_NEG,NR_TRUE_NEG,AV_LABL_POS,SD_LABL_POS,SE_LABL_POS,NR_LABL_POS,AV_LABL_NEG,SD_LABL_NEG,SE_LABL_NEG,NR_LABL_NEG,AV_ALL,SD_ALL,SE_ALL,NR_ALL,AV_ACCURACY,SD_ACCURACY,SE_ACCURACY,NR_ACCURACY,AV_TNR,SD_TNR,SE_TNR,NR_TNR,AV_FPR,SD_FPR,SE_FPR,NR_FPR,AV_FNR,SD_FNR,SE_FNR,NR_FNR,AV_RECALL,SD_RECALL,SE_RECALL,NR_RECALL,AV_PRECISION,SD_PRECISION,SE_PRECISION,NR_PRECISION,AV_FDR,SD_FDR,SE_FDR,NR_FDR,AV_FOR,SD_FOR,SE_FOR,NR_FOR
19,1.25e-08,1.0,1e-09,0.1,0.55,301546.08,6818.0292543813575,681.8029254381357,100,646550.19,17849.668086379083,1784.9668086379083,100,554598.0,8636.81068334834,863.681068334834,100,42678134.73,32614.34151837348,3261.434151837348,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,856144.08,11921.95965408372,1192.1959654083719,100,43324684.92,27852.33486861739,2785.233486861739,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9728129497139143,0.0004525910971052185,4.525910971052185e-05,100,0.987171793519672,0.00020016784006435484,2.0016784006435483e-05,100,0.012828206480327939,0.00020016784006436937,2.0016784006436936e-05,100,0.6818823168900304,0.006002973670886783,0.0006002973670886783,100,0.3181176831099695,0.006002973670886783,0.0006002973670886783,100,0.35220463439898253,0.005900570093462141,0.0005900570093462141,100,0.6477953656010175,0.0059005700934621355,0.0005900570093462135,100,0.014923365382177431,0.00041182188620470254,4.1182188620470256e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.6,274440.87,6270.273197644581,627.0273197644581,100,673655.4,18396.179505538643,1839.6179505538644,100,501745.86,7982.338980549499,798.2338980549499,100,42730986.87,32483.772984878156,3248.3772984878156,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,776186.73,11006.739462579279,1100.6739462579278,100,43404642.27,27679.492822974556,2767.9492822974557,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9733957131125266,0.0004581793131766882,4.581793131766882e-05,100,0.9883942963960799,0.00018504203492262838,1.850420349226284e-05,100,0.011605703603920143,0.00018504203492264077,1.8504203492264076e-05,100,0.7104726386111886,0.005810559859613064,0.0005810559859613063,100,0.28952736138881124,0.005810559859613068,0.0005810559859613068,100,0.3535665030520371,0.005993181086847852,0.0005993181086847852,100,0.646433496947963,0.005993181086847853,0.0005993181086847853,100,0.015520346898446457,0.00042349766612921803,4.23497666129218e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.65,250725.42,5810.036993307358,581.0036993307358,100,697370.85,18916.59323206745,1891.659323206745,100,450539.1,7460.719167077662,746.0719167077661,100,42782193.63,32377.712372141115,3237.7712372141114,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,701264.52,10282.688767516014,1028.2688767516015,100,43479564.48,27610.63203640221,2761.063203640221,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9740179576437523,0.00046203214930200877,4.620321493020088e-05,100,0.9895787409078225,0.00017295904903143685,1.7295904903143685e-05,100,0.010421259092177533,0.0001729590490314329,1.729590490314329e-05,100,0.7354865686986988,0.005691267551795242,0.0005691267551795243,100,0.26451343130130117,0.005691267551795239,0.0005691267551795238,100,0.35752480561044825,0.006148596210894673,0.0006148596210894673,100,0.6424751943895517,0.006148596210894666,0.0006148596210894667,100,0.016039036108270312,0.00043454859167353416,4.345485916735341e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.7,227914.83,5310.741048205984,531.0741048205984,100,720181.44,19325.55982646816,1932.5559826468161,100,404474.4,6969.969490607544,696.9969490607543,100,42828258.33,32282.0315414179,3228.20315414179,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,632389.23,9523.694094053,952.3694094053001,100,43548439.77,27459.9714045208,2745.9971404520797,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9745442978548724,0.00046740980020820385,4.6740980020820385e-05,100,0.9906442463906454,0.00016158914859413321,1.615891485941332e-05,100,0.009355753609354554,0.00016158914859412744,1.6158914859412744e-05,100,0.7595480020937896,0.0053869970891778285,0.0005386997089177829,100,0.24045199790621039,0.005386997089177826,0.0005386997089177826,100,0.3603966422678462,0.006279954333177921,0.0006279954333177921,100,0.6396033577321538,0.0062799543331779175,0.0006279954333177917,100,0.016537463790602912,0.00044312932216731936,4.4312932216731934e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.75,212779.71,5066.114803861042,506.6114803861042,100,735316.56,19575.67242539576,1957.5672425395758,100,366795.99,6652.652990341523,665.2652990341523,100,42865936.74,32116.89530001927,3211.689530001927,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,579575.7,9038.808471806447,903.8808471806448,100,43601253.3,27289.024060783122,2728.902406078312,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9750545498933392,0.00046959841010701996,4.695984101070199e-05,100,0.9915157735942032,0.00015412518170389018,1.5412518170389017e-05,100,0.008484226405796786,0.00015412518170389362,1.5412518170389362e-05,100,0.7755141625549926,0.005237825158754571,0.0005237825158754571,100,0.22448583744500714,0.0052378251587545666,0.0005237825158754567,100,0.3671257727551829,0.006613014946361902,0.0006613014946361903,100,0.6328742272448171,0.006613014946361905,0.0006613014946361905,100,0.01686455518763102,0.0004482275504345489,4.482275504345489e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.8,190353.24,4557.099520791706,455.7099520791706,100,757743.03,19992.801755359353,1999.2801755359353,100,324238.86,5977.802194820434,597.7802194820434,100,42908493.87,31934.397298103184,3193.4397298103186,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,514592.1,8109.135479815342,810.9135479815342,100,43666236.9,27089.53187173968,2708.953187173968,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9755101944019002,0.0004741752136521797,4.741752136521797e-05,100,0.9925001478443669,0.00013845407385001694,1.3845407385001693e-05,100,0.0074998521556331145,0.00013845407385002612,1.3845407385002613e-05,100,0.7991700936289431,0.0049222222234314526,0.0004922222223431453,100,0.20082990637105674,0.004922222223431457,0.0004922222223431457,100,0.369907167840184,0.0067221468277709,0.0006722146827770899,100,0.6300928321598159,0.006722146827770899,0.0006722146827770898,100,0.01735304145594221,0.0004569521294116924,4.569521294116924e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.85,170993.79,4241.710007284798,424.1710007284798,100,777102.48,20259.991249988238,2025.9991249988238,100,272697.48,5247.830112494115,524.7830112494115,100,42960035.25,31789.450988456847,3178.9450988456847,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,443691.27,7328.0092260517795,732.8009226051779,100,43737137.73,26945.444547772822,2694.544454777282,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9762386079836811,0.0004739039539345625,4.739039539345625e-05,100,0.9936923329248688,0.00012153146088492957,1.2153146088492957e-05,100,0.006307667075131118,0.00012153146088494105,1.2153146088494106e-05,100,0.8195941014651232,0.004628164063116414,0.00046281640631164135,100,0.18040589853487707,0.004628164063116426,0.0004628164063116426,100,0.38538204995873265,0.007084789410726855,0.0007084789410726855,100,0.6146179500412674,0.007084789410726853,0.0007084789410726853,100,0.01776753979373379,0.00046219633790481584,4.621963379048158e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.9,148059.45,3811.3286984331335,381.13286984331336,100,800036.82,20609.475137120793,2060.9475137120794,100,230105.7,4799.095795043062,479.9095795043062,100,43002627.03,31642.989167098294,3164.2989167098294,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,378165.15,6619.831321680334,661.9831321680334,100,43802663.85,26816.03450228053,2681.603450228053,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9766835415020361,0.0004787830773308892,4.787830773308892e-05,100,0.9946775090844129,0.00011106688535167893,1.1106688535167893e-05,100,0.005322490915587185,0.0001110668853516777,1.110668853516777e-05,100,0.8437884258331961,0.004267024710608455,0.00042670247106084554,100,0.15621157416680378,0.004267024710608451,0.0004267024710608451,100,0.39151739509053274,0.007633939162810783,0.0007633939162810784,100,0.6084826049094673,0.007633939162810769,0.000763393916281077,100,0.018264539692174373,0.00046931340639796434,4.6931340639796435e-05,100
19,1.25e-08,1.0,1e-09,0.1,0.95,117256.59,3242.258984396527,324.2258984396527,100,830839.68,21053.440846987458,2105.344084698746,100,170375.04,4090.8869867548283,409.0886986754828,100,43062357.69,31498.407608860165,3149.8407608860166,100,948096.27,22327.000167445247,2232.700016744525,100,43232732.73,31267.430293151694,3126.743029315169,100,287631.63,5567.862720389216,556.7862720389215,100,43893197.37,26671.374745466346,2667.1374745466346,100,44180829.0,27021.35560996154,2702.1355609961543,100,0.9773383022837645,0.0004852280286997226,4.852280286997226e-05,100,0.9960591178872764,9.46285776103489e-05,9.462857761034891e-06,100,0.003940882112723646,9.462857761035598e-05,9.462857761035597e-06,100,0.8762846707376128,0.0037130124184220534,0.0003713012418422053,100,0.1237153292623872,0.0037130124184220504,0.00037130124184220505,100,0.40766670083692835,0.00889427481115642,0.000889427481115642,100,0.5923332991630716,0.008894274811156422,0.0008894274811156423,100,0.018928630998164237,0.00047824006514170816,4.7824006514170816e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.1,3403874.43,67994.52078134751,6799.452078134751,100,867022.2,22944.691101429107,2294.4691101429107,100,17062079.76,114132.36846487678,11413.236846487678,100,199197344.61,184578.80157747775,18457.880157747775,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,20465954.19,129740.53064433605,12974.053064433605,100,200064366.81,179980.0539250222,17998.00539250222,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9187000164811627,0.0005321844821729997,5.321844821729996e-05,100,0.9211035948405321,0.0005332005277063328,5.332005277063328e-05,100,0.07889640515946808,0.0005332005277063339,5.332005277063339e-05,100,0.20300209722804258,0.003452031096189453,0.0003452031096189453,100,0.7969979027719575,0.0034520310961894483,0.0003452031096189448,100,0.16631548245617317,0.0029873912055965526,0.00029873912055965526,100,0.8336845175438269,0.0029873912055965518,0.00029873912055965516,100,0.004333734133840666,0.00011526884954243192,1.1526884954243192e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.15,3316600.98,66083.37973605466,6608.337973605466,100,954295.65,25272.428386830976,2527.2428386830975,100,15462254.61,108192.23974610149,10819.22397461015,100,200797169.76,180264.38983699027,18026.438983699027,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,18778855.59,123574.31691521463,12357.431691521462,100,201751465.41,175019.61096072034,17501.961096072035,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9255587239303131,0.000507425686191067,5.07425686191067e-05,100,0.9285013135560741,0.0005048927550489834,5.048927550489834e-05,100,0.0714986864439259,0.0005048927550489939,5.048927550489939e-05,100,0.2234342765125416,0.0037108333498325576,0.0003710833349832558,100,0.7765657234874584,0.0037108333498325533,0.00037108333498325535,100,0.17660997760038036,0.0031476292743777695,0.000314762927437777,100,0.82339002239962,0.0031476292743777695,0.000314762927437777,100,0.004730074207296487,0.0001258678650986815,1.2586786509868152e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.2,3222576.72,64163.21363602044,6416.321363602044,100,1048319.91,26939.1668958396,2693.91668958396,100,13896350.82,101941.9757860696,10194.19757860696,100,202363073.55,176165.8930124316,17616.58930124316,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,17118927.54,117353.02173641886,11735.302173641885,100,203411393.46,170174.52799508037,17017.452799508035,100,220530321.0,118456.91731173827,11845.691731173827,100,0.932233001226786,0.0004810412206835967,4.810412206835967e-05,100,0.9357421761271206,0.0004753661347201373,4.753661347201373e-05,100,0.0642578238728791,0.0004753661347201332,4.7536613472013315e-05,100,0.245448723212022,0.0037287819191910913,0.0003728781919191091,100,0.7545512767879782,0.0037287819191910905,0.00037287819191910907,100,0.18824246362563268,0.0033278533746953806,0.00033278533746953804,100,0.8117575363743673,0.003327853374695383,0.0003327853374695383,100,0.00515371308473367,0.0001331041993297084,1.331041993297084e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.25,3138510.87,62839.46615315171,6283.946615315172,100,1132385.76,28183.246672844496,2818.32466728445,100,12525877.98,93800.91496920271,9380.091496920271,100,203733546.39,170729.12989504135,17072.912989504133,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,15664388.85,109144.93079940772,10914.493079940772,100,204865932.15,164060.1880771429,16406.01880771429,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9380662490738303,0.0004474090489397166,4.474090489397166e-05,100,0.9420793523256292,0.0004370498535437107,4.370498535437107e-05,100,0.057920647674370905,0.0004370498535437189,4.370498535437189e-05,100,0.26513352798528567,0.003753055716264022,0.0003753055716264022,100,0.7348664720147144,0.0037530557162640124,0.00037530557162640126,100,0.2003549338657994,0.0035337317408670093,0.0003533731740867009,100,0.7996450661342007,0.0035337317408670106,0.00035337317408670103,100,0.005527468547101223,0.00013828835704013506,1.3828835704013505e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.3,3083458.95,61874.508246187295,6187.45082461873,100,1187437.68,29098.45761200411,2909.845761200411,100,11712459.33,88964.68587131132,8896.468587131132,100,204546965.04,167824.8801620856,16782.48801620856,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,14795918.28,104651.49913164933,10465.149913164933,100,205734402.72,160776.81551536467,16077.681551536467,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9415050839829198,0.0004274455308583946,4.274455308583946e-05,100,0.9458406645319881,0.00041439701212095593,4.143970121209559e-05,100,0.0541593354680118,0.00041439701212094845,4.1439701212094846e-05,100,0.2780238928369723,0.0037733499820223277,0.0003773349982022328,100,0.7219761071630272,0.0037733499820223307,0.00037733499820223306,100,0.20839401821673167,0.0036554333154292023,0.00036554333154292025,100,0.7916059817832682,0.003655433315429204,0.0003655433315429204,100,0.005771722958559955,0.00014217540066746023,1.4217540066746024e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.35,3030714.72,60474.79125537848,6047.479125537848,100,1240181.91,30360.968532342642,3036.096853234264,100,10970695.89,85579.01831008522,8557.901831008521,100,205288728.48,166466.5892212897,16646.65892212897,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,14001410.61,101627.8699188264,10162.78699188264,100,206528910.39,158891.74260753105,15889.174260753105,100,220530321.0,118456.91731173827,11845.691731173827,100,0.944629458663369,0.00041408103427621566,4.1408103427621564e-05,100,0.9492706349468836,0.000398755808418593,3.9875580841859304e-05,100,0.050729365053116524,0.00039875580841859545,3.987558084185955e-05,100,0.2903714626204313,0.003792641009783061,0.0003792641009783061,100,0.7096285373795689,0.0037926410097830713,0.00037926410097830713,100,0.21645219919682718,0.0037454667219280137,0.0003745466721928014,100,0.7835478008031729,0.003745466721928019,0.00037454667219280187,100,0.006004904476815033,0.0001477703919252864,1.4777039192528638e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.4,2944340.19,58790.9390790273,5879.09390790273,100,1326556.44,31715.298146263733,3171.529814626373,100,9959884.11,81208.68055299201,8120.868055299201,100,206299540.26,164847.993323584,16484.7993323584,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,12904224.3,97290.45856922456,9729.045856922456,100,207626096.7,156614.7217288656,15661.47217288656,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9488213413718526,0.00039745861709901225,3.974586170990122e-05,100,0.9539447052274259,0.0003785477753023328,3.785477753023328e-05,100,0.04605529477257419,0.0003785477753023467,3.785477753023467e-05,100,0.31059558318464425,0.003735741201527768,0.0003735741201527768,100,0.6894044168153557,0.003735741201527768,0.0003735741201527768,100,0.2281626433072767,0.0039180057254960534,0.00039180057254960537,100,0.7718373566927234,0.003918005725496046,0.00039180057254960455,100,0.0063891830883023686,0.0001535735937745192,1.535735937745192e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.45,2866235.13,57572.89431089166,5757.289431089166,100,1404661.5,32878.66295046075,3287.866295046075,100,9050304.78,74706.64665096138,7470.664665096138,100,207209119.59,161239.23874740262,16123.923874740261,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,11916539.91,90957.71518129675,9095.771518129675,100,208613781.09,152434.67424513985,15243.467424513985,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9525916841470945,0.00037219669045661504,3.721966904566151e-05,100,0.9581506725826189,0.0003481298272486117,3.481298272486117e-05,100,0.04184932741738093,0.0003481298272486094,3.481298272486094e-05,100,0.32888469008886423,0.0037416845479996785,0.00037416845479996784,100,0.6711153099111357,0.0037416845479996737,0.00037416845479996735,100,0.24051858923772637,0.004109947022786677,0.0004109947022786677,100,0.7594814107622736,0.004109947022786685,0.0004109947022786685,100,0.006733334061620683,0.00015845467780140017,1.5845467780140017e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.5,2814768.99,56719.233353686126,5671.923335368612,100,1456127.64,33730.317636073334,3373.0317636073332,100,8421049.89,70936.19192385435,7093.619192385435,100,207838374.48,159478.0669091822,15947.80669091822,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,11235818.88,87569.47952138119,8756.947952138118,100,209294502.12,150485.29154573745,15048.529154573745,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9552116826233085,0.00035741018336186487,3.574101833618649e-05,100,0.9610603963356265,0.000330551638080677,3.30551638080677e-05,100,0.03893960366437359,0.0003305516380806872,3.305516380806872e-05,100,0.34093566415478266,0.0037603991915610016,0.0003760399191561002,100,0.6590643358452176,0.0037603991915609904,0.00037603991915609905,100,0.25050942771637635,0.004251503785084957,0.0004251503785084957,100,0.7494905722836238,0.004251503785084954,0.0004251503785084954,100,0.006957336760477034,0.00016200106183322463,1.6200106183322464e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.55,2766003.57,55781.28893979683,5578.128893979683,100,1504893.06,34774.373538518266,3477.4373538518266,100,7855016.4,67688.34342396037,6768.834342396037,100,208404407.97,158305.87904430178,15830.587904430178,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,10621019.97,84797.19921394279,8479.719921394279,100,209909301.03,149020.5826732304,14902.058267323042,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9575572479602695,0.00034596794903293414,3.4596794903293415e-05,100,0.9636777784173505,0.00031550852471600837,3.155085247160084e-05,100,0.036322221582649465,0.0003155085247160246,3.155085247160246e-05,100,0.3523533210518448,0.003823657870683926,0.00038236578706839257,100,0.647646678948155,0.0038236578706839224,0.00038236578706839225,100,0.2604184427679461,0.004374813491215619,0.00043748134912156194,100,0.739581557232054,0.004374813491215628,0.0004374813491215628,100,0.007169276098751168,0.0001664979936128977,1.664979936128977e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.6,2678765.76,54394.81458192867,5439.481458192868,100,1592130.87,36101.21906297764,3610.121906297764,100,7036729.92,63416.43110246429,6341.6431102464285,100,209222694.45,157091.72060871794,15709.172060871793,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,9715495.68,80889.58366067661,8088.958366067661,100,210814825.32,147326.71789718795,14732.671789718795,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9608722060210251,0.00033212126746617415,3.321212674661741e-05,100,0.9674615968932727,0.00029576409018943536,2.9576409018943534e-05,100,0.03253840310672735,0.0002957640901894389,2.9576409018943887e-05,100,0.37278080578253425,0.003826431886947263,0.0003826431886947263,100,0.6272191942174659,0.0038264318869472617,0.0003826431886947262,100,0.27571089643414515,0.004596842489883328,0.0004596842489883328,100,0.7242891035658549,0.004596842489883327,0.0004596842489883327,100,0.007552294312283432,0.0001721035293483453,1.721035293483453e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.65,2588822.28,52924.688140050486,5292.468814005048,100,1682074.35,37587.30317045238,3758.7303170452383,100,6321645.99,57173.53530498092,5717.353530498092,100,209937778.38,154074.9788365249,15407.497883652492,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,8910468.27,75097.81025767064,7509.781025767064,100,211619852.73,143777.97610147772,14377.797610147773,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9637069234772996,0.00031068167005536914,3.106816700553692e-05,100,0.9707682026268687,0.000266591149838246,2.6659114983824596e-05,100,0.029231797373131335,0.00026659114983827183,2.6659114983827185e-05,100,0.39384147812415515,0.003852279469296261,0.0003852279469296261,100,0.6061585218758448,0.003852279469296266,0.0003852279469296266,100,0.2905250427889556,0.004790247787204353,0.0004790247787204353,100,0.7094749572110444,0.004790247787204356,0.00047902477872043556,100,0.007948588057762803,0.00017847318435033145,1.7847318435033144e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.7,2522764.53,51638.46623563775,5163.846623563775,100,1748132.1,38637.8631571416,3863.7863157141596,100,5865956.91,53928.72507376658,5392.872507376658,100,210393467.46,152723.34946663657,15272.334946663657,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,8388721.44,72092.43608844411,7209.243608844411,100,212141599.56,142072.69967395707,14207.269967395707,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9654737176973957,0.0003000737688193382,3.000737688193382e-05,100,0.9728753449773645,0.00025144309982942404,2.5144309982942403e-05,100,0.027124655022635794,0.0002514430998294381,2.514430998294381e-05,100,0.4093086624112373,0.0037862733765028794,0.0003786273376502879,100,0.5906913375887627,0.003786273376502883,0.0003786273376502883,100,0.30071966696112373,0.004903532628097284,0.0004903532628097284,100,0.6992803330388762,0.004903532628097286,0.0004903532628097286,100,0.008240424171903004,0.0001829920174728949,1.829920174728949e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.75,2465854.38,50495.62206127973,5049.562206127974,100,1805042.25,39679.43290834056,3967.943290834056,100,5463641.7,51044.722345899776,5104.472234589977,100,210795782.67,151992.71793089662,15199.271793089662,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,7929496.08,69701.30775540441,6970.130775540441,100,212600824.92,140872.85131342235,14087.285131342234,100,220530321.0,118456.91731173827,11845.691731173827,100,0.967039965836465,0.0002926468992752308,2.926468992752308e-05,100,0.9747356809648867,0.0002381210110398744,2.381210110398744e-05,100,0.025264319035113236,0.00023812101103985313,2.3812101103985313e-05,100,0.4226335428519883,0.003765743412949344,0.00037657434129493444,100,0.5773664571480117,0.003765743412949345,0.0003765743412949345,100,0.3109579583245497,0.004997560886094545,0.0004997560886094545,100,0.6890420416754505,0.004997560886094545,0.0004997560886094545,100,0.008490310414506342,0.00018751563318593359,1.8751563318593358e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.8,2358883.89,48637.08485443901,4863.708485443901,100,1912012.74,41662.21767900024,4166.221767900024,100,4783749.3,46740.08152784931,4674.008152784931,100,211475675.07,150974.9216409305,15097.49216409305,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,7142633.19,65774.06820300763,6577.406820300763,100,213387687.81,139176.59104516785,13917.659104516784,100,220530321.0,118456.91731173827,11845.691731173827,100,0.96963789465028,0.0002836577679353306,2.836577679353306e-05,100,0.9778795551339858,0.00021817824151970525,2.1817824151970523e-05,100,0.022120444866014055,0.00021817824151970153,2.1817824151970154e-05,100,0.4476803182647297,0.0038258275785162076,0.0003825827578516208,100,0.5523196817352702,0.0038258275785162128,0.00038258275785162127,100,0.33023757294524214,0.0052222971660189224,0.0005222297166018922,100,0.6697624270547579,0.005222297166018925,0.0005222297166018925,100,0.008960299099012864,0.0001961248998916678,1.961248998916678e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.85,2246626.8,46879.419451396796,4687.94194513968,100,2024269.83,43799.02512477989,4379.902512477989,100,4156910.01,41369.481465083656,4136.948146508365,100,212102514.36,148965.89495797484,14896.589495797485,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,6403536.81,61204.576612814664,6120.457661281466,100,214126784.19,136582.35223254102,13658.235223254102,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9719712831183185,0.0002725843173664384,2.725843173664384e-05,100,0.980778110180616,0.0001931057386092846,1.931057386092846e-05,100,0.01922188981938404,0.00019310573860928067,1.9310573860928066e-05,100,0.47396529280671873,0.003964148020684713,0.0003964148020684713,100,0.5260347071932814,0.003964148020684713,0.0003964148020684713,100,0.3508215169602378,0.005442406133098703,0.0005442406133098703,100,0.6491784830397624,0.005442406133098706,0.0005442406133098706,100,0.00945362551536002,0.00020539686057969187,2.0539686057969188e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.9,2149012.8,44895.70743534397,4489.570743534397,100,2121883.83,45968.85711001634,4596.885711001634,100,3759457.68,38062.63860845173,3806.263860845173,100,212499966.69,147934.75948536876,14793.475948536876,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,5908470.48,57812.85455060665,5781.285455060665,100,214621850.52,134907.36803618103,13490.736803618103,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9733309089692422,0.00027017961399012833,2.701796139901283e-05,100,0.9826159611518764,0.00017770179474997964,1.7770179474997964e-05,100,0.01738403884812349,0.00017770179474996674,1.7770179474996674e-05,100,0.49681946492289186,0.004033557160084071,0.0004033557160084071,100,0.5031805350771081,0.004033557160084068,0.00040335571600840674,100,0.36369556549089554,0.00554560006368871,0.000554560006368871,100,0.6363044345091045,0.005545600063688723,0.0005545600063688723,100,0.00988663700427645,0.0002150100580228986,2.1501005802289858e-05,100
20,6.25e-08,5.0,1e-09,0.1,0.95,2050903.8,42959.63787254265,4295.963787254264,100,2219992.83,48384.56168449912,4838.456168449911,100,3353073.57,34175.70859755654,3417.570859755654,100,212906350.8,146354.68479655852,14635.468479655852,100,4270896.63,84687.01981657579,8468.70198165758,100,216259424.37,138314.8171269915,13831.48171269915,100,5403977.37,53927.262402917324,5392.726240291732,100,215126343.63,132615.0210828815,13261.502108288149,100,220530321.0,118456.91731173827,11845.691731173827,100,0.9747287930217492,0.000268836125376765,2.6883612537676502e-05,100,0.9844951148738281,0.00015949439656377567,1.5949439656377567e-05,100,0.015504885126171932,0.00015949439656377738,1.5949439656377737e-05,100,0.5197888895778984,0.004195804853624393,0.00041958048536243933,100,0.48021111042210163,0.004195804853624399,0.0004195804853624399,100,0.3794932117844928,0.005669174718345911,0.0005669174718345912,100,0.6205067882155072,0.005669174718345919,0.0005669174718345919,100,0.01031950389544046,0.0002256893434426347,2.256893434426347e-05,100
